,Unnamed: 0,cou,date,confirmed,deaths,recovered,totalscore,readingscore,mathscore,sciencescore,cca2,TRY,UPPSRY,BUPPSRY,total population,life expectency both,urban population %,population density,Medical graduates,Dentists graduates,Pharmacists graduates,Midwives graduates,Nursing graduates,Hospitals,General hospitals,Total hospital beds,Beds in publicly owned hospitals,Practising physicians,Generalist medical practitioners,medical group of specialists,Surgical group of specialists,Practising midwives,Practising nurses,"Professional nurses, practising","Associate Professional nurses, practising",Practising pharmacists,Specialist medical practitioners,age,sum,mean,variance,count,snwd,prcp,tmax,tmin
74,74,0,14,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,0.0,47.0,-16.5
75,75,0,15,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,0.0,64.5,-15.0
76,76,0,15,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,0.0,64.5,-15.0
77,77,0,15,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,0.0,64.5,-15.0
78,78,0,15,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,0.0,64.5,-15.0
79,79,0,15,12,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,0.0,64.5,-15.0
80,80,0,16,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,0.0,54.5,-5.5
81,81,0,16,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,0.0,54.5,-5.5
82,82,0,16,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,0.0,54.5,-5.5
83,83,0,16,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,0.0,54.5,-5.5
84,84,0,16,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,0.0,54.5,-5.5
85,85,0,17,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,0.0,86.5,-22.0
86,86,0,17,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,0.0,86.5,-22.0
87,87,0,17,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,0.0,86.5,-22.0
88,88,0,17,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,0.0,86.5,-22.0
89,89,0,17,13,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,0.0,86.5,-22.0
90,90,0,18,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,41.5,133.0,18.5
91,91,0,18,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,41.5,133.0,18.5
92,92,0,18,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,41.5,133.0,18.5
93,93,0,18,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,41.5,133.0,18.5
94,94,0,18,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,41.5,133.0,18.5
95,95,0,19,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,112.5,140.0,47.0
96,96,0,19,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,112.5,140.0,47.0
97,97,0,19,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,112.5,140.0,47.0
98,98,0,19,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,112.5,140.0,47.0
99,99,0,19,14,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,112.5,140.0,47.0
100,100,0,20,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,8.0,74.0,17.0
101,101,0,20,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,8.0,74.0,17.0
102,102,0,20,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,8.0,74.0,17.0
103,103,0,20,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,8.0,74.0,17.0
104,104,0,20,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,8.0,74.0,17.0
105,105,0,21,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,1.0,60.0,14.0
106,106,0,21,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,1.0,60.0,14.0
107,107,0,21,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,1.0,60.0,14.0
108,108,0,21,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,1.0,60.0,14.0
109,109,0,21,16,0,0,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,1.0,60.0,14.0
110,110,0,22,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,11.0,77.0,-6.0
111,111,0,22,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,11.0,77.0,-6.0
112,112,0,22,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,11.0,77.0,-6.0
113,113,0,22,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,11.0,77.0,-6.0
114,114,0,22,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,11.0,77.0,-6.0
115,115,0,23,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,6.5,67.0,8.0
116,116,0,23,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,6.5,67.0,8.0
117,117,0,23,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,6.5,67.0,8.0
118,118,0,23,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,6.5,67.0,8.0
119,119,0,23,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,6.5,67.0,8.0
120,120,0,24,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,0.0,105.0,-3.0
121,121,0,24,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,0.0,105.0,-3.0
122,122,0,24,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,0.0,105.0,-3.0
123,123,0,24,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,0.0,105.0,-3.0
124,124,0,24,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,0.0,105.0,-3.0
125,125,0,25,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,5.5,154.5,45.5
126,126,0,25,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,5.5,154.5,45.5
127,127,0,25,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,5.5,154.5,45.5
128,128,0,25,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,5.5,154.5,45.5
129,129,0,25,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,5.5,154.5,45.5
130,130,0,26,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,18.5,123.0,62.5
131,131,0,26,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,18.5,123.0,62.5
132,132,0,26,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,18.5,123.0,62.5
133,133,0,26,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,18.5,123.0,62.5
134,134,0,26,16,0,1,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,18.5,123.0,62.5
135,135,0,27,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,14.0,79.0,28.0
136,136,0,27,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,14.0,79.0,28.0
137,137,0,27,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,14.0,79.0,28.0
138,138,0,27,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,14.0,79.0,28.0
139,139,0,27,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,14.0,79.0,28.0
140,140,0,28,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,30.5,70.0,10.0
141,141,0,28,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,30.5,70.0,10.0
142,142,0,28,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,30.5,70.0,10.0
143,143,0,28,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,3,912.5,11.26543,36.18604000000001,81,0.0,30.5,70.0,10.0
144,144,0,28,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,4,1615.8,67.325,603.3454,24,0.0,30.5,70.0,10.0
145,145,0,29,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,0,535.4,89.23333000000002,27.34667,6,0.0,31.0,87.0,2.5
146,146,0,29,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,1,56762.2,242.5735,55430.44,234,0.0,31.0,87.0,2.5
147,147,0,29,16,0,12,1530,497,513,520,0,0.2858,0.5794,0.1348,83783942,81.9,76.4,240,9928.0,2192.0,2233.0,592.0,45038.0,3084.0,1592.0,661448.0,269448.0,351195.0,21206.0,22632.0,111411.0,0.0,24000.0,1069000.0,902000.0,97339.0,24119.5,2,7510.2,43.9193,1560.493,171,0.0,31.0,87.0,2.5
